Name;Station;Time(norwegian mean time);Air temperature, °c;Precipitation (1 h), mm;Mean wind speed, m/s;Relative air humidity, percent
Bergen - Florida;SN50540;12.10.2024 18:00;9.1;0;4.5;73
Bergen - Florida;SN50540;12.10.2024 19:00;8.4;0.4;6.2;79
Bergen - Florida;SN50540;12.10.2024 20:00;9.2;0.1;8.8;72
Bergen - Florida;SN50540;12.10.2024 21:00;8.1;1.9;3.7;86
Bergen - Florida;SN50540;12.10.2024 22:00;7.9;1.2;2.8;88
Bergen - Florida;SN50540;12.10.2024 23:00;7.3;0;1.3;91
Bergen - Florida;SN50540;13.10.2024 00:00;7.1;0.1;0.6;94
Bergen - Florida;SN50540;13.10.2024 01:00;7.1;0.2;1.1;95
Bergen - Florida;SN50540;13.10.2024 02:00;7.3;0.3;1;95
Bergen - Florida;SN50540;13.10.2024 03:00;7.3;0;1.9;95
Bergen - Florida;SN50540;13.10.2024 04:00;7.1;0;1.5;95
Bergen - Florida;SN50540;13.10.2024 05:00;7;0.1;2.6;95
Bergen - Florida;SN50540;13.10.2024 06:00;7.3;0.9;1.3;95
Bergen - Florida;SN50540;13.10.2024 07:00;7.5;1.1;2.6;95
Bergen - Florida;SN50540;13.10.2024 08:00;7.4;0.5;3;95
Bergen - Florida;SN50540;13.10.2024 09:00;7.5;0.1;3.3;95
Bergen - Florida;SN50540;13.10.2024 10:00;7.7;0.3;3.1;95
Bergen - Florida;SN50540;13.10.2024 11:00;7.8;0.6;2.1;95
Bergen - Florida;SN50540;13.10.2024 12:00;7.9;1.1;1.7;95
Bergen - Florida;SN50540;13.10.2024 13:00;8;1.9;2.2;96
Bergen - Florida;SN50540;13.10.2024 14:00;8;2.1;1.3;96
Bergen - Florida;SN50540;13.10.2024 15:00;8;1.1;1.3;95
Bergen - Florida;SN50540;13.10.2024 16:00;7.8;0.3;1.8;94
Bergen - Florida;SN50540;13.10.2024 17:00;7.6;0.2;2.4;94
Bergen - Florida;SN50540;13.10.2024 18:00;7.1;0.1;3.3;93
Bergen - Florida;SN50540;13.10.2024 19:00;7;0;4.9;92
Bergen - Florida;SN50540;13.10.2024 20:00;6.8;0;6.5;86
Bergen - Florida;SN50540;13.10.2024 21:00;6.7;0;6.3;83
Bergen - Florida;SN50540;13.10.2024 22:00;6;0;4.9;80
Bergen - Florida;SN50540;13.10.2024 23:00;6.4;0;4.9;82
Bergen - Florida;SN50540;14.10.2024 00:00;5.6;0;2.1;83
Bergen - Florida;SN50540;14.10.2024 01:00;5.4;0;3.1;81
Bergen - Florida;SN50540;14.10.2024 02:00;4.4;0;1.7;88
Bergen - Florida;SN50540;14.10.2024 03:00;4.5;0;1.5;88
Bergen - Florida;SN50540;14.10.2024 04:00;4.6;0;1.1;86
Bergen - Florida;SN50540;14.10.2024 05:00;3.1;0;1.1;88
Bergen - Florida;SN50540;14.10.2024 06:00;3.2;0;1.2;92
Bergen - Florida;SN50540;14.10.2024 07:00;2.8;0;2.2;93
Bergen - Florida;SN50540;14.10.2024 08:00;2.5;0;1.8;94
Bergen - Florida;SN50540;14.10.2024 09:00;4;0;1.3;92
Bergen - Florida;SN50540;14.10.2024 10:00;5.9;0;0.4;86
Bergen - Florida;SN50540;14.10.2024 11:00;7;0;1.8;77
Bergen - Florida;SN50540;14.10.2024 12:00;8.8;0;2.2;68
Bergen - Florida;SN50540;14.10.2024 13:00;7.9;0;1.2;68
Bergen - Florida;SN50540;14.10.2024 14:00;9.1;0;1.6;61
Bergen - Florida;SN50540;14.10.2024 15:00;8.7;0;0.8;63
Bergen - Florida;SN50540;14.10.2024 16:00;7.3;0;0.9;68
Bergen - Florida;SN50540;14.10.2024 17:00;6.3;0;1.4;76
Bergen - Florida;SN50540;14.10.2024 18:00;5.1;0;1.7;83
Bergen - Florida;SN50540;14.10.2024 19:00;4.9;0;3;86
Bergen - Florida;SN50540;14.10.2024 20:00;4.4;0;2;88
Bergen - Florida;SN50540;14.10.2024 21:00;4.6;0;2.3;88
Bergen - Florida;SN50540;14.10.2024 22:00;5.1;0;2.9;85
Bergen - Florida;SN50540;14.10.2024 23:00;5.5;0;3.1;82
Bergen - Florida;SN50540;15.10.2024 00:00;6.4;0;4.2;74
Bergen - Florida;SN50540;15.10.2024 01:00;6.7;0;6.4;69
Bergen - Florida;SN50540;15.10.2024 02:00;6.9;0;4.1;69
Bergen - Florida;SN50540;15.10.2024 03:00;7;0;3.4;70
Bergen - Florida;SN50540;15.10.2024 04:00;7.4;0;5.9;69
Bergen - Florida;SN50540;15.10.2024 05:00;7.4;0;5.1;71
Bergen - Florida;SN50540;15.10.2024 06:00;7.4;0;4.9;74
Bergen - Florida;SN50540;15.10.2024 07:00;7.7;0;5.6;76
Bergen - Florida;SN50540;15.10.2024 08:00;7.8;0.1;6.4;78
Bergen - Florida;SN50540;15.10.2024 09:00;8.3;0;7;76
Bergen - Florida;SN50540;15.10.2024 10:00;9.3;0;7.8;72
Bergen - Florida;SN50540;15.10.2024 11:00;9.6;0;5.9;73
Bergen - Florida;SN50540;15.10.2024 12:00;10.1;0;5.6;72
Bergen - Florida;SN50540;15.10.2024 13:00;10.5;0;6.1;72
Bergen - Florida;SN50540;15.10.2024 14:00;11.4;0;6.2;69
Bergen - Florida;SN50540;15.10.2024 15:00;11.1;0;4.6;70
Bergen - Florida;SN50540;15.10.2024 16:00;10.8;0;4.5;71
Bergen - Florida;SN50540;15.10.2024 17:00;10.4;0;4.2;70
Bergen - Florida;SN50540;15.10.2024 18:00;10.1;0;3;71
Bergen - Florida;SN50540;15.10.2024 19:00;9.8;0;4.3;71
Bergen - Florida;SN50540;15.10.2024 20:00;9.5;0;3.1;73
Bergen - Florida;SN50540;15.10.2024 21:00;9.9;0;5.1;69
Bergen - Florida;SN50540;15.10.2024 22:00;9.2;0;3.4;72
Bergen - Florida;SN50540;15.10.2024 23:00;8.5;0;2.4;73
Bergen - Florida;SN50540;16.10.2024 00:00;7.3;0;2.4;79
Bergen - Florida;SN50540;16.10.2024 01:00;7.3;0;2.4;79
Bergen - Florida;SN50540;16.10.2024 02:00;6.6;0;1.4;82
Bergen - Florida;SN50540;16.10.2024 03:00;5.9;0;2.8;85
Bergen - Florida;SN50540;16.10.2024 04:00;6.4;0;3.6;83
Bergen - Florida;SN50540;16.10.2024 05:00;6.9;0;3.2;78
Bergen - Florida;SN50540;16.10.2024 06:00;7.6;0;3;68
Bergen - Florida;SN50540;16.10.2024 07:00;10.4;0;4.7;46
Bergen - Florida;SN50540;16.10.2024 08:00;11.5;0;4.3;42
Bergen - Florida;SN50540;16.10.2024 09:00;13;0;4.3;39
Bergen - Florida;SN50540;16.10.2024 10:00;14.4;0;4.5;38
Bergen - Florida;SN50540;16.10.2024 11:00;15.4;0;4.3;36
Bergen - Florida;SN50540;16.10.2024 12:00;17.5;0;6.1;31
Bergen - Florida;SN50540;16.10.2024 13:00;17.6;0;8;31
Bergen - Florida;SN50540;16.10.2024 14:00;17.4;0;8.5;30
Bergen - Florida;SN50540;16.10.2024 15:00;17.2;0;7.3;30
Bergen - Florida;SN50540;16.10.2024 16:00;16.7;0;9.6;30
Bergen - Florida;SN50540;16.10.2024 17:00;15.2;0.1;6.6;41
Bergen - Florida;SN50540;16.10.2024 18:00;16.2;0;7.7;33
Bergen - Florida;SN50540;16.10.2024 19:00;17.6;0;8.3;26
Bergen - Florida;SN50540;16.10.2024 20:00;17.5;0;7.1;24
Bergen - Florida;SN50540;16.10.2024 21:00;17.7;0;6;25
Bergen - Florida;SN50540;16.10.2024 22:00;17.3;0;5.1;27
Bergen - Florida;SN50540;16.10.2024 23:00;17.4;0;5.9;30
Bergen - Florida;SN50540;17.10.2024 00:00;18.2;0;8;37
Bergen - Florida;SN50540;17.10.2024 01:00;17.5;0;5.5;41
Bergen - Florida;SN50540;17.10.2024 02:00;17.6;0;5.6;45
Bergen - Florida;SN50540;17.10.2024 03:00;17.3;0;5.9;49
Bergen - Florida;SN50540;17.10.2024 04:00;17.1;0;4.3;53
Bergen - Florida;SN50540;17.10.2024 05:00;16.3;0;1.1;57
Bergen - Florida;SN50540;17.10.2024 06:00;13.4;0;1.3;67
Bergen - Florida;SN50540;17.10.2024 07:00;12.9;0;0.6;72
Bergen - Florida;SN50540;17.10.2024 08:00;14;1.4;4.3;85
Bergen - Florida;SN50540;17.10.2024 09:00;16.4;0.3;5.7;71
Bergen - Florida;SN50540;17.10.2024 10:00;17.7;0.4;5.9;66
Bergen - Florida;SN50540;17.10.2024 11:00;18.9;0;7.4;57
Bergen - Florida;SN50540;17.10.2024 12:00;19.3;0;8.4;54
Bergen - Florida;SN50540;17.10.2024 13:00;16.7;0.4;5.8;70
Bergen - Florida;SN50540;17.10.2024 14:00;15.7;0.9;5.6;77
Bergen - Florida;SN50540;17.10.2024 15:00;16.8;0;8.9;68
Bergen - Florida;SN50540;17.10.2024 16:00;16.1;0;8.6;71
Bergen - Florida;SN50540;17.10.2024 17:00;15.7;0;4.9;74
Bergen - Florida;SN50540;17.10.2024 18:00;15.7;0;5.6;73
Bergen - Florida;SN50540;17.10.2024 19:00;15.4;0;4.4;74
Bergen - Florida;SN50540;17.10.2024 20:00;15.2;0;4.5;74
Bergen - Florida;SN50540;17.10.2024 21:00;15;0;4.3;74
Bergen - Florida;SN50540;17.10.2024 22:00;14.2;0.3;2.5;82
Bergen - Florida;SN50540;17.10.2024 23:00;12.8;2;3.3;91
Bergen - Florida;SN50540;18.10.2024 00:00;12.4;2.4;3.8;94
Bergen - Florida;SN50540;18.10.2024 01:00;12.1;0.9;3.8;95
Bergen - Florida;SN50540;18.10.2024 02:00;12.1;1;2.3;96
Bergen - Florida;SN50540;18.10.2024 03:00;12.3;0.6;2.7;96
Bergen - Florida;SN50540;18.10.2024 04:00;12.4;0.4;3.5;95
Bergen - Florida;SN50540;18.10.2024 05:00;12.5;0;3.7;92
Bergen - Florida;SN50540;18.10.2024 06:00;12.8;0;6.3;88
Bergen - Florida;SN50540;18.10.2024 07:00;12.6;0;3.7;89
Bergen - Florida;SN50540;18.10.2024 08:00;12.1;0;3.8;88
Bergen - Florida;SN50540;18.10.2024 09:00;12.6;0;5.2;82
Bergen - Florida;SN50540;18.10.2024 10:00;13.8;0;5.4;80
Bergen - Florida;SN50540;18.10.2024 11:00;14.7;0;4.9;76
Bergen - Florida;SN50540;18.10.2024 12:00;15.1;0;6.6;71
Bergen - Florida;SN50540;18.10.2024 13:00;15.3;0;8.1;70
Bergen - Florida;SN50540;18.10.2024 14:00;15.6;0;4.3;68
Bergen - Florida;SN50540;18.10.2024 15:00;15.4;0;3.5;67
Bergen - Florida;SN50540;18.10.2024 16:00;15.1;0;3.4;67
Bergen - Florida;SN50540;18.10.2024 17:00;14.5;0;5.5;68
Bergen - Florida;SN50540;18.10.2024 18:00;14.1;0;5;68
Bergen - Florida;SN50540;18.10.2024 19:00;13.4;0;4;71
Bergen - Florida;SN50540;18.10.2024 20:00;13;0;4.8;73
Bergen - Florida;SN50540;18.10.2024 21:00;13.2;0;4.4;69
Bergen - Florida;SN50540;18.10.2024 22:00;13.6;0;5.5;63
Bergen - Florida;SN50540;18.10.2024 23:00;13.7;0;3.7;63
Bergen - Florida;SN50540;19.10.2024 00:00;13.4;0;5.3;63
Bergen - Florida;SN50540;19.10.2024 01:00;13;0;5.1;60
Bergen - Florida;SN50540;19.10.2024 02:00;13.1;0;5.4;59
Bergen - Florida;SN50540;19.10.2024 03:00;13.4;0;6.1;62
Bergen - Florida;SN50540;19.10.2024 04:00;14.2;0;5.9;65
Bergen - Florida;SN50540;19.10.2024 05:00;14.1;0;3.7;67
Bergen - Florida;SN50540;19.10.2024 06:00;14;0;2.9;70
Bergen - Florida;SN50540;19.10.2024 07:00;14.3;0;3.8;69
Bergen - Florida;SN50540;19.10.2024 08:00;14.7;0;3.2;71
Bergen - Florida;SN50540;19.10.2024 09:00;15.4;0;4;72
Bergen - Florida;SN50540;19.10.2024 10:00;16;0;3.5;72
Bergen - Florida;SN50540;19.10.2024 11:00;16.4;0;6.7;70
Bergen - Florida;SN50540;19.10.2024 12:00;16.3;0;5.6;73
Bergen - Florida;SN50540;19.10.2024 13:00;16.5;0;7;75
Bergen - Florida;SN50540;19.10.2024 14:00;15.7;0;6.2;77
Bergen - Florida;SN50540;19.10.2024 15:00;15.6;0;5.7;77
Bergen - Florida;SN50540;19.10.2024 16:00;15.1;0;4.4;75
Bergen - Florida;SN50540;19.10.2024 17:00;14.4;0;4.7;76
Bergen - Florida;SN50540;19.10.2024 18:00;13.4;0;3.1;81
Bergen - Florida;SN50540;19.10.2024 19:00;13.6;0;3;82
Bergen - Florida;SN50540;19.10.2024 20:00;13.8;0;2.5;83
Bergen - Florida;SN50540;19.10.2024 21:00;13;1.7;6.6;81
Bergen - Florida;SN50540;19.10.2024 22:00;11.8;1.5;4.2;87
Bergen - Florida;SN50540;19.10.2024 23:00;11.7;0.3;3.9;89
Bergen - Florida;SN50540;20.10.2024 00:00;11.2;3.7;2.8;93
Bergen - Florida;SN50540;20.10.2024 01:00;11.5;2.7;2.3;95
Bergen - Florida;SN50540;20.10.2024 02:00;11.7;1.6;3.5;95
Bergen - Florida;SN50540;20.10.2024 03:00;11.6;2.3;3.4;95
Bergen - Florida;SN50540;20.10.2024 04:00;11.8;2.2;4.6;95
Bergen - Florida;SN50540;20.10.2024 05:00;11.7;4.5;2.8;96
Bergen - Florida;SN50540;20.10.2024 06:00;11.8;3.5;1.8;96
Bergen - Florida;SN50540;20.10.2024 07:00;11.8;1.5;1.6;96
Bergen - Florida;SN50540;20.10.2024 08:00;12.1;0.1;3.9;91
Bergen - Florida;SN50540;20.10.2024 09:00;12.3;0.1;3.4;93
Bergen - Florida;SN50540;20.10.2024 10:00;12.6;0.1;3.8;93
Bergen - Florida;SN50540;20.10.2024 11:00;12.5;0.8;3.4;93
Bergen - Florida;SN50540;20.10.2024 12:00;11.9;1.7;4;93
Bergen - Florida;SN50540;20.10.2024 13:00;11.8;1.5;4.9;94
Bergen - Florida;SN50540;20.10.2024 14:00;12.3;0;4.7;87
Bergen - Florida;SN50540;20.10.2024 15:00;12.7;0;5.2;78
Bergen - Florida;SN50540;20.10.2024 16:00;12.2;0;5.5;69
Bergen - Florida;SN50540;20.10.2024 17:00;12.6;0;4.1;68
Bergen - Florida;SN50540;20.10.2024 18:00;13.9;0;8.8;53
Bergen - Florida;SN50540;20.10.2024 19:00;12.5;0.4;6.1;68
Bergen - Florida;SN50540;20.10.2024 20:00;11.1;2.6;5.4;85
Bergen - Florida;SN50540;20.10.2024 21:00;11.1;4.5;5.6;87
Bergen - Florida;SN50540;20.10.2024 22:00;11.9;4.7;9;79
Bergen - Florida;SN50540;20.10.2024 23:00;11.5;1.8;6.1;87
Bergen - Florida;SN50540;21.10.2024 00:00;13;0;5;84
Bergen - Florida;SN50540;21.10.2024 01:00;13.4;0;7.4;75
Bergen - Florida;SN50540;21.10.2024 02:00;12.4;0.2;8;84
Bergen - Florida;SN50540;21.10.2024 03:00;11.8;1;8.6;87
Bergen - Florida;SN50540;21.10.2024 04:00;11.8;2;7.3;88
Bergen - Florida;SN50540;21.10.2024 05:00;12.3;0.9;8.4;83
Bergen - Florida;SN50540;21.10.2024 06:00;12.5;1;9.7;83
Bergen - Florida;SN50540;21.10.2024 07:00;13.1;0.1;10.8;77
Bergen - Florida;SN50540;21.10.2024 08:00;11.8;0.9;8.6;88
Bergen - Florida;SN50540;21.10.2024 09:00;12.2;1;4.6;85
Bergen - Florida;SN50540;21.10.2024 10:00;12;1.5;3.2;85
Bergen - Florida;SN50540;21.10.2024 11:00;12.2;0.2;4.7;81
Bergen - Florida;SN50540;21.10.2024 12:00;11.5;0.1;3.9;87
Bergen - Florida;SN50540;21.10.2024 13:00;11.4;0.4;3.1;84
Bergen - Florida;SN50540;21.10.2024 14:00;11.2;1.1;4.3;78
Bergen - Florida;SN50540;21.10.2024 15:00;11.8;0;2.2;71
Bergen - Florida;SN50540;21.10.2024 16:00;11.3;0;5.1;68
Bergen - Florida;SN50540;21.10.2024 17:00;11.2;0;3.4;71
Bergen - Florida;SN50540;21.10.2024 18:00;11.2;0;5.1;70
Bergen - Florida;SN50540;21.10.2024 19:00;11.3;0;5.5;70
Bergen - Florida;SN50540;21.10.2024 20:00;11.3;0;5.2;74
Bergen - Florida;SN50540;21.10.2024 21:00;11.5;0;5.2;78
Bergen - Florida;SN50540;21.10.2024 22:00;11.3;0.3;6.5;81
Bergen - Florida;SN50540;21.10.2024 23:00;11.6;0;6.3;81
Bergen - Florida;SN50540;22.10.2024 00:00;11.8;0;5.5;81
Bergen - Florida;SN50540;22.10.2024 01:00;11.8;0;6.6;80
Bergen - Florida;SN50540;22.10.2024 02:00;11.8;0.1;6.5;82
Bergen - Florida;SN50540;22.10.2024 03:00;11.8;0;5.7;82
Bergen - Florida;SN50540;22.10.2024 04:00;11.4;0.4;5.1;85
Bergen - Florida;SN50540;22.10.2024 05:00;11.4;0.2;4.9;86
Bergen - Florida;SN50540;22.10.2024 06:00;11.4;0;5.5;85
Bergen - Florida;SN50540;22.10.2024 07:00;11;0.3;3.5;87
Bergen - Florida;SN50540;22.10.2024 08:00;11.2;0.1;4.1;84
Bergen - Florida;SN50540;22.10.2024 09:00;11;0.1;2;83
Bergen - Florida;SN50540;22.10.2024 10:00;11.2;0.1;3.3;77
Bergen - Florida;SN50540;22.10.2024 11:00;11.6;0;3.8;77
Bergen - Florida;SN50540;22.10.2024 12:00;11.8;0;5.2;72
Bergen - Florida;SN50540;22.10.2024 13:00;11.7;0;4.4;72
Bergen - Florida;SN50540;22.10.2024 14:00;9.8;2.3;7.1;77
Bergen - Florida;SN50540;22.10.2024 15:00;8.8;1;3;82
Bergen - Florida;SN50540;22.10.2024 16:00;9.7;0.1;2.3;77
Bergen - Florida;SN50540;22.10.2024 17:00;9;0.6;3.2;79
Bergen - Florida;SN50540;22.10.2024 18:00;9.4;0;4.1;72
Bergen - Florida;SN50540;22.10.2024 19:00;9.7;0;3.9;68
Bergen - Florida;SN50540;22.10.2024 20:00;9.9;0;5.4;66
Bergen - Florida;SN50540;22.10.2024 21:00;10.2;0;3.9;67
Bergen - Florida;SN50540;22.10.2024 22:00;9.5;0.5;4.9;78
Bergen - Florida;SN50540;22.10.2024 23:00;9.3;1.6;5.5;76
Bergen - Florida;SN50540;23.10.2024 00:00;8.7;1.5;3.5;77
Bergen - Florida;SN50540;23.10.2024 01:00;8.2;0.1;1.7;83
Bergen - Florida;SN50540;23.10.2024 02:00;8.4;0.1;4.4;76
Bergen - Florida;SN50540;23.10.2024 03:00;8;2;1.3;86
Bergen - Florida;SN50540;23.10.2024 04:00;7.7;1;1.5;91
Bergen - Florida;SN50540;23.10.2024 05:00;8.3;0.2;3.2;91
Bergen - Florida;SN50540;23.10.2024 06:00;9.2;1.9;2.6;89
Bergen - Florida;SN50540;23.10.2024 07:00;9.5;1.1;4.9;88
Bergen - Florida;SN50540;23.10.2024 08:00;9.6;0.5;3.8;90
Bergen - Florida;SN50540;23.10.2024 09:00;10.6;0.3;7.4;82
Bergen - Florida;SN50540;23.10.2024 10:00;11.1;0;6;82
Bergen - Florida;SN50540;23.10.2024 11:00;10.9;0.5;4.9;86
Bergen - Florida;SN50540;23.10.2024 12:00;10.8;2.5;5.4;91
Bergen - Florida;SN50540;23.10.2024 13:00;10.9;4.3;5.3;92
Bergen - Florida;SN50540;23.10.2024 14:00;11.2;3.4;6;93
Bergen - Florida;SN50540;23.10.2024 15:00;11.3;0.7;5.7;92
Bergen - Florida;SN50540;23.10.2024 16:00;11.7;0;5.4;89
Bergen - Florida;SN50540;23.10.2024 17:00;11.6;0.9;5.6;92
Bergen - Florida;SN50540;23.10.2024 18:00;11.4;0.4;5.1;93
Bergen - Florida;SN50540;23.10.2024 19:00;11.6;0;5.1;91
Bergen - Florida;SN50540;23.10.2024 20:00;11.6;0;4.9;91
Bergen - Florida;SN50540;23.10.2024 21:00;11.6;0;3.9;90
Bergen - Florida;SN50540;23.10.2024 22:00;11.6;0;4.4;88
Bergen - Florida;SN50540;23.10.2024 23:00;11.6;0;3.9;86
Bergen - Florida;SN50540;24.10.2024 00:00;11.7;0;3.6;85
Bergen - Florida;SN50540;24.10.2024 01:00;11.8;0;4.4;83
Bergen - Florida;SN50540;24.10.2024 02:00;11.9;0;5.5;79
Bergen - Florida;SN50540;24.10.2024 03:00;12;0;4.9;80
Bergen - Florida;SN50540;24.10.2024 04:00;11.2;0;6.4;87
Bergen - Florida;SN50540;24.10.2024 05:00;10.8;0;5.1;89
Bergen - Florida;SN50540;24.10.2024 06:00;11.3;0;6.1;83
Bergen - Florida;SN50540;24.10.2024 07:00;11.5;0;6;80
Bergen - Florida;SN50540;24.10.2024 08:00;11.4;0;5.1;81
Bergen - Florida;SN50540;24.10.2024 09:00;11.8;0;5.8;77
Bergen - Florida;SN50540;24.10.2024 10:00;12.2;0;7;75
Bergen - Florida;SN50540;24.10.2024 11:00;12.8;0;5.9;71
Bergen - Florida;SN50540;24.10.2024 12:00;12.8;0;5.8;76
Bergen - Florida;SN50540;24.10.2024 13:00;13.6;0;7.3;74
Bergen - Florida;SN50540;24.10.2024 14:00;13.8;0;9.2;70
Bergen - Florida;SN50540;24.10.2024 15:00;13.4;0;9.1;70
Bergen - Florida;SN50540;24.10.2024 16:00;13.3;0;7.2;72
Bergen - Florida;SN50540;24.10.2024 17:00;13.4;0;6.8;71
Bergen - Florida;SN50540;24.10.2024 18:00;13.1;0;7.7;72
Bergen - Florida;SN50540;24.10.2024 19:00;12.9;0;6.2;72
Bergen - Florida;SN50540;24.10.2024 20:00;12.7;0;5.3;73
Bergen - Florida;SN50540;24.10.2024 21:00;12.8;0;5.7;72
Bergen - Florida;SN50540;24.10.2024 22:00;12.6;0;6.1;73
Bergen - Florida;SN50540;24.10.2024 23:00;12.5;0;6.5;72
Bergen - Florida;SN50540;25.10.2024 00:00;12.3;0;6.1;72
Bergen - Florida;SN50540;25.10.2024 01:00;11.7;0;5.5;72
Bergen - Florida;SN50540;25.10.2024 02:00;11.4;0;5.4;76
Bergen - Florida;SN50540;25.10.2024 03:00;11.3;0;5.2;70
Bergen - Florida;SN50540;25.10.2024 04:00;11.4;0;5;71
Bergen - Florida;SN50540;25.10.2024 05:00;11.4;0;4.3;71
Bergen - Florida;SN50540;25.10.2024 06:00;11.5;0;3.7;70
Bergen - Florida;SN50540;25.10.2024 07:00;11.7;0;5.2;69
Bergen - Florida;SN50540;25.10.2024 08:00;12.1;0;3.8;64
Bergen - Florida;SN50540;25.10.2024 09:00;12;0;2.8;63
Bergen - Florida;SN50540;25.10.2024 10:00;11.9;0;3.1;66
Bergen - Florida;SN50540;25.10.2024 11:00;12.4;0;2.8;71
Bergen - Florida;SN50540;25.10.2024 12:00;11.7;0;2.9;78
Bergen - Florida;SN50540;25.10.2024 13:00;11.4;0.2;3.8;86
Bergen - Florida;SN50540;25.10.2024 14:00;11.6;0;3.2;87
Bergen - Florida;SN50540;25.10.2024 15:00;11.6;0;2.1;85
Bergen - Florida;SN50540;25.10.2024 16:00;11.5;0;2.7;86
Bergen - Florida;SN50540;25.10.2024 17:00;11.4;0;1.8;85
Bergen - Florida;SN50540;25.10.2024 18:00;11.4;0.1;2.9;85
Bergen - Florida;SN50540;25.10.2024 19:00;11.1;0;2.3;87
Bergen - Florida;SN50540;25.10.2024 20:00;10.9;0;2.8;88
Bergen - Florida;SN50540;25.10.2024 21:00;10.9;0;3.8;86
Bergen - Florida;SN50540;25.10.2024 22:00;10.9;0;2.9;84
Bergen - Florida;SN50540;25.10.2024 23:00;11;0;3.9;84
Bergen - Florida;SN50540;26.10.2024 00:00;11.2;0;5.5;82
Bergen - Florida;SN50540;26.10.2024 01:00;11.3;0;5.3;81
Bergen - Florida;SN50540;26.10.2024 02:00;11.1;0;3.3;83
Bergen - Florida;SN50540;26.10.2024 03:00;11;0;2.8;86
Bergen - Florida;SN50540;26.10.2024 04:00;10.8;0.1;3.8;88
Bergen - Florida;SN50540;26.10.2024 05:00;11.1;0;4;84
Bergen - Florida;SN50540;26.10.2024 06:00;11.4;0;5.6;80
Bergen - Florida;SN50540;26.10.2024 07:00;11.5;0;4.4;79
Bergen - Florida;SN50540;26.10.2024 08:00;11.2;0.1;5.5;83
Bergen - Florida;SN50540;26.10.2024 09:00;11.2;0;5.7;82
Bergen - Florida;SN50540;26.10.2024 10:00;11.8;0;6.6;78
Bergen - Florida;SN50540;26.10.2024 11:00;12.1;0;5.8;76
Bergen - Florida;SN50540;26.10.2024 12:00;12.5;0;6.8;73
Bergen - Florida;SN50540;26.10.2024 13:00;12.9;0;7.5;70
Bergen - Florida;SN50540;26.10.2024 14:00;13.5;0;8.2;66
Bergen - Florida;SN50540;26.10.2024 15:00;12.1;0.3;5.6;78
Bergen - Florida;SN50540;26.10.2024 16:00;12.6;0.1;6.1;75
Bergen - Florida;SN50540;26.10.2024 17:00;11.4;1;5.5;87
Bergen - Florida;SN50540;26.10.2024 18:00;11.7;4.9;5.4;86
Bergen - Florida;SN50540;26.10.2024 19:00;11.7;5.3;4.8;90
Bergen - Florida;SN50540;26.10.2024 20:00;12.6;0.5;7.2;86
Bergen - Florida;SN50540;26.10.2024 21:00;12.4;1.2;4.9;87
Bergen - Florida;SN50540;26.10.2024 22:00;12.2;2;6.8;86
Bergen - Florida;SN50540;26.10.2024 23:00;11.9;0;3.8;84
Bergen - Florida;SN50540;27.10.2024 00:00;11.1;0.1;4.5;82
Bergen - Florida;SN50540;27.10.2024 01:00;10.8;0;4.4;76
Bergen - Florida;SN50540;27.10.2024 02:00;10.8;0;5.2;75
Bergen - Florida;SN50540;27.10.2024 03:00;10.4;0.4;5.7;81
Bergen - Florida;SN50540;27.10.2024 04:00;9.3;4.2;6.1;86
Bergen - Florida;SN50540;27.10.2024 05:00;8;5.2;2.8;89
Bergen - Florida;SN50540;27.10.2024 06:00;7.6;1.5;0.6;91
Bergen - Florida;SN50540;27.10.2024 07:00;7.5;0;3.1;90
Bergen - Florida;SN50540;27.10.2024 08:00;7.6;1.6;-;86
Bergen - Florida;SN50540;27.10.2024 09:00;7.3;0.1;1.3;89
Bergen - Florida;SN50540;27.10.2024 10:00;7.9;0.3;1.1;86
Bergen - Florida;SN50540;27.10.2024 11:00;8.8;0;1.8;80
Bergen - Florida;SN50540;27.10.2024 12:00;9.5;0;3.1;72
Bergen - Florida;SN50540;27.10.2024 13:00;10.4;0;2.3;63
Bergen - Florida;SN50540;27.10.2024 14:00;9.7;0.1;1.5;71
Bergen - Florida;SN50540;27.10.2024 15:00;9.6;0;3.6;66
Bergen - Florida;SN50540;27.10.2024 16:00;8.9;0.2;1.8;80
Bergen - Florida;SN50540;27.10.2024 17:00;8.2;0.1;3.9;78
Bergen - Florida;SN50540;27.10.2024 18:00;8.1;0;2.5;82
Bergen - Florida;SN50540;27.10.2024 19:00;9.4;0;4.2;75
Bergen - Florida;SN50540;27.10.2024 20:00;8.7;0.2;3.2;81
Bergen - Florida;SN50540;27.10.2024 21:00;9.2;0;2.5;80
Bergen - Florida;SN50540;27.10.2024 22:00;8.8;0;2.3;81
Bergen - Florida;SN50540;27.10.2024 23:00;8.8;0;3.3;81
Bergen - Florida;SN50540;28.10.2024 00:00;8.7;0.1;2.5;85
Bergen - Florida;SN50540;28.10.2024 01:00;9.1;0;1.3;83
Bergen - Florida;SN50540;28.10.2024 02:00;9.2;0.1;3.2;83
Bergen - Florida;SN50540;28.10.2024 03:00;8.8;0.5;1.4;88
Bergen - Florida;SN50540;28.10.2024 04:00;8.6;0.4;1.1;89
Bergen - Florida;SN50540;28.10.2024 05:00;8.5;0;2.3;90
Bergen - Florida;SN50540;28.10.2024 06:00;8.6;0;2.5;90
