started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-12-06 12:04:24.799000+00:00,2024-12-06 12:11:58.091000+00:00,453,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 12:05:38.864000+00:00,2024-12-06 12:12:03.684000+00:00,384,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 12:15:25.427000+00:00,2024-12-06 12:21:21.512000+00:00,356,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 12:15:51.710000+00:00,2024-12-06 12:19:27.505000+00:00,215,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2024-12-06 12:16:19.491000+00:00,2024-12-06 12:22:58.988000+00:00,399,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 12:18:14.165000+00:00,2024-12-06 12:23:49.434000+00:00,335,1895,Kirkegaten,Ved Kirkegaten 1,60.40568787342849,5.325658910381037,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-06 12:21:01.268000+00:00,2024-12-06 12:25:21.535000+00:00,260,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 12:29:04.540000+00:00,2024-12-06 12:32:51.661000+00:00,227,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 12:38:11.123000+00:00,2024-12-06 12:44:59.810000+00:00,408,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-06 12:38:42.233000+00:00,2024-12-06 12:44:50.704000+00:00,368,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-06 12:40:03.553000+00:00,2024-12-06 12:47:40.402000+00:00,456,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2024-12-06 12:46:11.475000+00:00,2024-12-06 12:51:36.565000+00:00,325,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2024-12-06 12:47:11.801000+00:00,2024-12-06 12:56:06.268000+00:00,534,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2024-12-06 12:51:01.488000+00:00,2024-12-06 12:56:02.950000+00:00,301,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 12:52:08.853000+00:00,2024-12-06 12:55:13.131000+00:00,184,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-06 12:55:00.587000+00:00,2024-12-06 12:59:35.303000+00:00,274,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2024-12-06 12:56:12.145000+00:00,2024-12-06 12:58:30.314000+00:00,138,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-06 12:57:34.447000+00:00,2024-12-06 13:08:03.624000+00:00,629,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 12:57:57.158000+00:00,2024-12-06 13:03:23.494000+00:00,326,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-06 13:00:46.388000+00:00,2024-12-06 13:03:53.826000+00:00,187,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-06 13:02:39.415000+00:00,2024-12-06 13:10:27.632000+00:00,468,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2024-12-06 13:03:05.665000+00:00,2024-12-06 13:26:29.535000+00:00,1403,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-06 13:07:16.722000+00:00,2024-12-06 13:19:16.686000+00:00,719,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2024-12-06 13:07:52.603000+00:00,2024-12-06 13:12:16.499000+00:00,263,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 13:14:27.618000+00:00,2024-12-06 13:22:38.588000+00:00,490,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 13:23:13.605000+00:00,2024-12-06 13:29:32.748000+00:00,379,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 13:26:40.347000+00:00,2024-12-06 13:41:21.144000+00:00,880,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2024-12-06 13:32:06.275000+00:00,2024-12-06 13:38:34.788000+00:00,388,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 13:33:39.578000+00:00,2024-12-06 13:49:30.686000+00:00,951,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743
2024-12-06 13:33:57.010000+00:00,2024-12-06 13:45:10.805000+00:00,673,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 13:34:40.195000+00:00,2024-12-06 13:38:18.775000+00:00,218,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2024-12-06 13:36:28.989000+00:00,2024-12-06 13:55:47.342000+00:00,1158,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 13:38:36.893000+00:00,2024-12-06 13:42:23.825000+00:00,226,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-06 13:40:05.024000+00:00,2024-12-06 13:44:58.150000+00:00,293,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 13:46:34.134000+00:00,2024-12-06 13:57:18.305000+00:00,644,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-06 13:46:41.562000+00:00,2024-12-06 13:59:27.103000+00:00,765,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-12-06 13:48:26.466000+00:00,2024-12-06 14:01:04.840000+00:00,758,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2024-12-06 13:50:44.142000+00:00,2024-12-06 13:56:42.869000+00:00,358,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-06 13:56:46.414000+00:00,2024-12-06 14:03:02.658000+00:00,376,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 13:57:11.238000+00:00,2024-12-06 14:06:20.047000+00:00,548,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-06 13:57:25.174000+00:00,2024-12-06 14:01:08.884000+00:00,223,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2024-12-06 13:58:30.198000+00:00,2024-12-06 14:02:59.332000+00:00,269,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 13:59:51.461000+00:00,2024-12-06 14:02:05.723000+00:00,134,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-12-06 13:59:51.576000+00:00,2024-12-06 14:09:41.975000+00:00,590,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 14:00:59.895000+00:00,2024-12-06 14:05:58.050000+00:00,298,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 14:01:28.683000+00:00,2024-12-06 14:12:39.205000+00:00,670,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-06 14:04:41.638000+00:00,2024-12-06 14:13:36.977000+00:00,535,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 14:06:21.674000+00:00,2024-12-06 14:15:07.909000+00:00,526,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 14:06:26.244000+00:00,2024-12-06 14:10:28.250000+00:00,242,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-06 14:07:22.821000+00:00,2024-12-06 14:10:01.663000+00:00,158,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2024-12-06 14:07:30.212000+00:00,2024-12-06 14:13:11.742000+00:00,341,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-06 14:11:46.353000+00:00,2024-12-06 14:17:33.420000+00:00,347,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-06 14:12:28.026000+00:00,2024-12-06 14:20:15.030000+00:00,467,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-06 14:12:36.325000+00:00,2024-12-06 14:20:49.546000+00:00,493,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 14:13:56.053000+00:00,2024-12-06 14:21:55.254000+00:00,479,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-06 14:14:34.021000+00:00,2024-12-06 14:18:34.307000+00:00,240,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 14:15:09.050000+00:00,2024-12-06 14:19:52.614000+00:00,283,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-12-06 14:15:10.573000+00:00,2024-12-06 14:18:49.344000+00:00,218,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2024-12-06 14:16:07.099000+00:00,2024-12-06 14:24:40.778000+00:00,513,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-06 14:17:46.249000+00:00,2024-12-06 14:27:20.557000+00:00,574,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-06 14:18:03.340000+00:00,2024-12-06 14:22:58.120000+00:00,294,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-06 14:19:28.914000+00:00,2024-12-06 14:24:20.871000+00:00,291,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 14:22:00.317000+00:00,2024-12-06 14:35:44.489000+00:00,824,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2024-12-06 14:22:38.666000+00:00,2024-12-06 14:31:19.055000+00:00,520,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-06 14:23:48.716000+00:00,2024-12-06 14:31:49.392000+00:00,480,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 14:23:57.945000+00:00,2024-12-06 14:41:59.495000+00:00,1081,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-06 14:25:12.123000+00:00,2024-12-06 14:32:27.746000+00:00,435,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-06 14:28:45.360000+00:00,2024-12-06 14:36:04.774000+00:00,439,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-06 14:29:11.892000+00:00,2024-12-06 14:33:49.514000+00:00,277,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 14:29:18.779000+00:00,2024-12-06 14:33:16.185000+00:00,237,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 14:30:20.160000+00:00,2024-12-06 14:34:54.881000+00:00,274,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2024-12-06 14:32:12.789000+00:00,2024-12-06 14:33:32.178000+00:00,79,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2024-12-06 14:32:37.472000+00:00,2024-12-06 14:45:59.897000+00:00,802,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2024-12-06 14:33:10.303000+00:00,2024-12-06 14:48:02.396000+00:00,892,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2024-12-06 14:34:29.010000+00:00,2024-12-06 14:39:54.137000+00:00,325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 14:35:02.109000+00:00,2024-12-06 14:41:04.793000+00:00,362,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022
2024-12-06 14:37:51.887000+00:00,2024-12-06 15:16:37.061000+00:00,2325,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2024-12-06 14:39:41.458000+00:00,2024-12-06 14:54:19.176000+00:00,877,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 14:41:42.900000+00:00,2024-12-06 14:48:47.186000+00:00,424,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989
2024-12-06 14:43:25.485000+00:00,2024-12-06 14:51:41.528000+00:00,496,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2024-12-06 14:43:54.871000+00:00,2024-12-06 14:51:46.859000+00:00,471,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-06 14:44:04.972000+00:00,2024-12-06 14:54:41.748000+00:00,636,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 14:47:22.977000+00:00,2024-12-06 14:54:09.999000+00:00,407,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
